CMI,CMI6802,เชียงใหม่,อมก๋อย,อมก๋อย,17.83385,98.32212,3,Active, Active ,,,, Active 
CMI,CMI6804,เชียงใหม่,สะเมิง,สะเมิงเหนือ,18.92578,98.74229,3,Active, Active ,,,, Active 
CMI,CMI6806,เชียงใหม่,แม่แจ่ม,ช่างเคิ่ง,18.54437,98.35138,3,Active, Active ,,,, Active 
CMI,CMI6807,เชียงใหม่,อมก๋อย,อมก๋อย,17.90542,98.41039,3,Active, Active ,,,, Active 
CMI,CMI6808,เชียงใหม่,อมก๋อย,ยางเปียง,17.79723,98.4617,3,Active, Active ,,,, Active 
CMI,CMI6809,เชียงใหม่,แม่อาย,บ้านหลวง,19.91676,99.29088,5,Active, Active , Active , Active ,, Active 
CMI,CMI6810,เชียงใหม่,เชียงดาว,ปิงโค้ง,19.44112,99.03149,3,Active, Active ,,,,Active
CMI,CMI6811,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.7873,98.99304,4,, Active , Active , Active , Active ,
CMI,CMI6812,เชียงใหม่,แม่ริม,ดอนแก้ว,18.84059,98.90221,5,Active, Active , Active , Active ,, Active 
CMI,CMI6813,เชียงใหม่,ดอยสะเก็ด,สง่าบ้าน,18.82952,99.11269,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6814,เชียงใหม่,เชียงดาว,เมืองคอง,19.37614,98.72028,3,Active, Active ,,,, Active 
CMI,CMI6815,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81259,98.94637,1,, Active ,,,,
CMI,CMI6816,เชียงใหม่,ฮอด,หางดง,18.22218,98.48298,3,Active, Active ,,,, Active 
CMI,CMI6817,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.83841,98.96998,1,, Active ,,,,
CMI,CMI6818,เชียงใหม่,สะเมิง,แม่สาบ,18.94934,98.6603,3,Active, Active ,,,, Active 
CMI,CMI6819,เชียงใหม่,แม่ออน,ทาเหนือ,18.71709,99.30353,3,Active, Active ,,,, Active 
CMI,CMI6820,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.82207,98.96298,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6822,เชียงใหม่,แม่แจ่ม,ท่าผา,18.49536,98.39448,5,Active, Active , Active , Active ,, Active 
CMI,CMI6823,เชียงใหม่,สะเมิง,บ่อแก้ว,18.84487,98.57164,3,Active, Active ,,,, Active 
CMI,CMI6824,เชียงใหม่,สะเมิง,สะเมิงใต้,18.8554,98.75942,3,Active, Active ,,,, Active 
CMI,CMI6825,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,18.89801,99.17973,3,Active, Active ,,,, Active 
CMI,CMI6826,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.86716,99.32334,5,Active, Active , Active , Active ,, Active 
CMI,CMI6827,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.86546,99.34633,5,Active, Active , Active , Active ,, Active 
CMI,CMI6828,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.86449,99.30544,3,Active, Active ,,,, Active 
CMI,CMI6829,เชียงใหม่,ดอยสะเก็ด,แม่โป่ง,18.89054,99.22127,3,Active, Active ,,,, Active 
CMI,CMI6831,เชียงใหม่,แม่ริม,แม่แรม,18.90014,98.87724,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6833,เชียงใหม่,สันทราย,หนองจ๊อม,18.86203,99.02193,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6837,เชียงใหม่,จอมทอง,ข่วงเปา,18.45107,98.6759,5,Active, Active , Active , Active ,, Active 
CMI,CMI6838,เชียงใหม่,จอมทอง,บ้านหลวง,18.45458,98.63933,3,Active, Active ,,,, Active 
CMI,CMI6839,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,18.88889,99.16416,5,Active, Active , Active , Active ,, Active 
CMI,CMI6840,เชียงใหม่,แม่แตง,ป่าแป๋,19.12707,98.64178,3,Active, Active ,,,, Active 
CMI,CMI6841,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79737,98.96659,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6843,เชียงใหม่,แม่วาง,แม่วิน,18.70598,98.5485,3,Active, Active ,,,, Active 
CMI,CMI6844,เชียงใหม่,เชียงดาว,เมืองนะ,19.67794,98.78604,3,Active, Active ,,,, Active 
CMI,CMI6846,เชียงใหม่,แม่แตง,ป่าแป๋,19.11709,98.72955,3,Active, Active ,,,, Active 
CMI,CMI6847,เชียงใหม่,แม่แตง,สบเปิง,19.10619,98.80582,3,Active, Active ,,,, Active 
CMI,CMI6848,เชียงใหม่,สะเมิง,สะเมิงใต้,18.86199,98.70691,3,Active, Active ,,,, Active 
CMI,CMI6849,เชียงใหม่,แม่ริม,สันโป่ง,18.96745,98.95307,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6850,เชียงใหม่,หางดง,หนองควาย,18.7411,98.93069,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6852,เชียงใหม่,แม่วาง,แม่วิน,18.64076,98.69882,5,Active, Active , Active , Active ,, Active 
CMI,CMI6854,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.77649,99.01163,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6855,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79449,98.96994,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6856,เชียงใหม่,สันป่าตอง,บ้านแม,18.61337,98.85141,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6857,เชียงใหม่,แม่วาง,ทุ่งรวงทอง,18.57845,98.8345,5,Active, Active , Active , Active ,, Active 
CMI,CMI6858,เชียงใหม่,สันกำแพง,แม่ปูคา,18.78913,99.14114,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6859,เชียงใหม่,ดอยสะเก็ด,ป่าเมี่ยง,19.03809,99.33149,3,Active, Active ,,,, Active 
CMI,CMI6860,เชียงใหม่,แม่วาง,แม่วิน,18.6268,98.50587,3,Active, Active ,,,, Active 
CMI,CMI6861,เชียงใหม่,หางดง,สบแม่ข่า,18.67463,98.96808,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6862,เชียงใหม่,สันกำแพง,บวกค้าง,18.6861,99.09983,5,Active, Active , Active , Active ,, Active 
CMI,CMI6863,เชียงใหม่,พร้าว,สันทราย,19.42612,99.15946,3,Active, Active ,,,, Active 
CMI,CMI6864,เชียงใหม่,แม่ริม,สะลวง,18.99158,98.89264,3,Active, Active ,,,, Active 
CMI,CMI6865,เชียงใหม่,ไชยปราการ,หนองบัว,19.71978,99.09866,5,Active, Active , Active , Active ,, Active 
CMI,CMI6866,ลำพูน,เวียงหนองล่อง,หนองล่อง,18.39372,98.6964,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6867,เชียงใหม่,ฝาง,แม่คะ,19.80076,99.29365,3,Active, Active ,,,, Active 
CMI,CMI6868,เชียงใหม่,ฮอด,บ่อหลวง,18.08064,98.3664,3,Active, Active ,,,, Active 
CMI,CMI6870,เชียงใหม่,ฮอด,บ่อหลวง,18.14448,98.31653,3,Active, Active ,,,, Active 
CMI,CMI6871,เชียงใหม่,แม่แตง,ป่าแป๋,19.12331,98.71053,3,Active, Active ,,,, Active 
CMI,CMI6872,เชียงใหม่,แม่ริม,สะลวง,19.00962,98.81286,3,Active, Active ,,,, Active 
CMI,CMI6874,เชียงใหม่,แม่แจ่ม,บ้านทับ,18.26294,98.16532,3,Active, Active ,,,, Active 
CMI,CMI6875,เชียงใหม่,เชียงดาว,ทุ่งข้าวพวง,19.56555,98.9246,3,Active, Active ,,,, Active 
CMI,CMI6877,เชียงใหม่,แม่แจ่ม,แม่ศึก,18.67907,98.34012,3,Active, Active ,,,, Active 
CMI,CMI6878,เชียงใหม่,แม่แจ่ม,กองแขก,18.43567,98.39368,3,Active, Active ,,,, Active 
CMI,CMI6879,เชียงใหม่,ดอยเต่า,โปงทุ่ง,17.94974,98.81234,3,Active, Active ,,,, Active 
CMI,CMI6880,เชียงใหม่,อมก๋อย,ยางเปียง,17.57244,98.51791,3,Active, Active ,,,, Active 
CMI,CMI6881,เชียงใหม่,ดอยเต่า,โปงทุ่ง,17.85228,98.74136,5,Active, Active , Active , Active ,, Active 
CMI,CMI6882,เชียงใหม่,แม่แจ่ม,บ้านทับ,18.25149,98.20051,3,Active, Active ,,,, Active 
CMI,CMI6883,เชียงใหม่,สะเมิง,สะเมิงเหนือ,19.01185,98.70027,3,Active, Active ,,,, Active 
CMI,CMI6884,เชียงใหม่,ไชยปราการ,หนองบัว,19.7225,99.03865,3,Active, Active ,,,, Active 
CMI,CMI6885,เชียงใหม่,เชียงดาว,เมืองนะ,19.63026,98.99444,3,Active, Active ,,,, Active 
CMI,CMI6887,เชียงใหม่,สะเมิง,แม่สาบ,18.86533,98.6365,3,Active, Active ,,,, Active 
CMI,CMI6889,เชียงใหม่,จอมทอง,บ้านหลวง,18.43946,98.5992,3,Active, Active ,,,, Active 
CMI,CMI6890,เชียงใหม่,แม่ริม,สะลวง,19.01522,98.76432,3,Active, Active ,,,, Active 
CMI,CMI6893,เชียงใหม่,แม่แตง,สบเปิง,19.10648,98.83353,5,Active, Active , Active , Active ,, Active 
CMI,CMI6895,เชียงใหม่,แม่แตง,ขี้เหล็ก,19.08825,98.89856,5,Active, Active , Active , Active ,, Active 
CMI,CMI6896,เชียงใหม่,เมืองเชียงใหม่,ช้างม่อย,18.78891,99.00183,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6898,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,18.78815,98.99302,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6905,เชียงใหม่,เมืองเชียงใหม่,ฟ้าฮ่าม,18.82355,99.01224,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6911,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78614,98.97857,6, Active , Active , Active , Active , Active , Active 
CMI,CMI6913,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79763,98.96803,1,, Active ,,,,
CMI,CMI6915,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.79013,99.00389,1,, Active ,,,,
CMI,CMI6916,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.787,98.98817,3,,, Active , Active , Active ,
CMI,CMI6917,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78847,98.98282,1,, Active ,,,,
CMI,CMI6923,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78521,98.99288,3,Active, Active ,,,,Active
CMI,CMI6924,เชียงใหม่,เมืองเชียงใหม่,ช้างม่อย,18.78797,98.99414,5,,Active,Active,Active,Active,Active
CMI,CMI6929,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79914,98.97117,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6931,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.80647,98.97417,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6933,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,18.79185,98.99228,6,Active, Active , Active , Active , Active ,Active
CMI,CMI6934,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.81892,98.98229,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6935,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.80699,98.95659,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6938,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,18.80637,98.99417,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6942,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.82573,98.89453,1,, Active ,,,,
CMI,CMI6943,เชียงใหม่,หางดง,หนองแก๋ว,18.66246,98.92166,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6945,เชียงใหม่,เมืองเชียงใหม่,ฟ้าฮ่าม,18.80476,99.00539,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6948,เชียงใหม่,สันทราย,หนองหาร,18.89558,98.99961,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6950,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,18.79908,98.99034,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6952,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.78116,98.95876,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6953,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.7966,99.01619,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6954,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.8124,98.95603,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6963,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81265,98.94139,3,Active, Active ,,,, Active 
